time,srcip,srcport,dstip,dstport,funccode
1424273842000594,3232235875,3890,3232235879,502,2
1424273842002749,3232235875,3891,3232235879,502,1
1424273842006073,3232235875,3891,3232235879,502,1
1424273842031419,3232235875,3892,3232235877,502,1
1424273842031906,3232235875,3892,3232235877,502,1
1424273846951784,3232235876,4865,3232235877,502,3
1424273846952642,3232235876,4865,3232235877,502,3
1424273846953318,3232235876,4866,3232235878,502,3
1424273846954124,3232235876,4866,3232235878,502,3
1424273846954666,3232235876,4867,3232235879,502,3
1424273846955562,3232235876,4867,3232235879,502,3
1424273846957409,3232235876,4868,3232235877,502,2
1424273846958180,3232235876,4868,3232235877,502,2
1424273846959779,3232235876,4869,3232235878,502,2
1424273846960632,3232235876,4869,3232235878,502,2
1424273846962286,3232235876,4870,3232235879,502,2
1424273846963125,3232235876,4870,3232235879,502,2
1424273846964705,3232235876,4871,3232235877,502,1
1424273846965586,3232235876,4871,3232235877,502,1
1424273846967135,3232235876,4872,3232235878,502,1
1424273846967903,3232235876,4872,3232235878,502,1
1424273846969475,3232235876,4873,3232235879,502,1
1424273846970254,3232235876,4873,3232235879,502,1
1424273850144985,3232235875,3893,3232235878,502,5
1424273850145443,3232235875,3893,3232235878,502,5
1424273851905082,3232235875,3894,3232235877,502,3
1424273851905744,3232235875,3894,3232235877,502,3
1424273851923573,3232235875,3895,3232235878,502,3
1424273851923574,3232235875,3895,3232235878,502,3
1424273851937137,3232235875,3896,3232235879,502,3
1424273851937624,3232235875,3896,3232235879,502,3
1424273851968460,3232235875,3897,3232235877,502,2
1424273851969276,3232235875,3897,3232235877,502,2
1424273851985847,3232235875,3898,3232235878,502,2
1424273851986696,3232235875,3898,3232235878,502,2
1424273851989509,3232235875,3899,3232235878,502,1
1424273851990268,3232235875,3899,3232235878,502,1
1424273852000801,3232235875,3900,3232235879,502,2
1424273852001631,3232235875,3900,3232235879,502,2
1424273852004137,3232235875,3901,3232235879,502,1
1424273852004907,3232235875,3901,3232235879,502,1
1424273852030588,3232235875,3902,3232235877,502,1
1424273852031435,3232235875,3902,3232235877,502,1
1424273856957545,3232235876,4876,3232235878,502,3
1424273856957956,3232235876,4875,3232235877,502,3
1424273856958390,3232235876,4876,3232235878,502,3
1424273856958487,3232235876,4874,3232235879,502,3
1424273856958773,3232235876,4875,3232235877,502,3
1424273856959323,3232235876,4874,3232235879,502,3
1424273856960916,3232235876,4877,3232235878,502,2
1424273856961818,3232235876,4877,3232235878,502,2
1424273856963308,3232235876,4878,3232235877,502,2
1424273856964424,3232235876,4878,3232235877,502,2
1424273856966669,3232235876,4879,3232235879,502,2
1424273856967548,3232235876,4879,3232235879,502,2
1424273856969435,3232235876,4880,3232235878,502,1
1424273856970022,3232235876,4880,3232235878,502,1
1424273856970890,3232235876,4881,3232235877,502,1
1424273856971375,3232235876,4881,3232235877,502,1
1424273856972325,3232235876,4882,3232235879,502,1
1424273856972870,3232235876,4882,3232235879,502,1
1424273861906390,3232235875,3903,3232235877,502,3
1424273861907294,3232235875,3903,3232235877,502,3
1424273861921074,3232235875,3904,3232235878,502,3
1424273861921967,3232235875,3904,3232235878,502,3
1424273861936144,3232235875,3905,3232235879,502,3
1424273861937064,3232235875,3905,3232235879,502,3
1424273861969279,3232235875,3906,3232235877,502,2
1424273861970096,3232235875,3906,3232235877,502,2
1424273861984291,3232235875,3907,3232235878,502,2
1424273861985111,3232235875,3907,3232235878,502,2
1424273861989371,3232235875,3908,3232235878,502,1
1424273861990172,3232235875,3908,3232235878,502,1
1424273861999149,3232235875,3909,3232235879,502,2
1424273862000041,3232235875,3909,3232235879,502,2
1424273862031778,3232235875,3910,3232235877,502,1
1424273862032624,3232235875,3910,3232235877,502,1
1424273862061191,3232235875,3911,3232235879,502,1
1424273862062932,3232235875,3911,3232235879,502,1
1424273866952430,3232235876,4883,3232235878,502,3
1424273866953263,3232235876,4883,3232235878,502,3
1424273866954385,3232235876,4884,3232235877,502,3
1424273866955219,3232235876,4884,3232235877,502,3
1424273866956806,3232235876,4885,3232235878,502,2
1424273866957596,3232235876,4885,3232235878,502,2
1424273866958339,3232235876,4886,3232235879,502,3
1424273866959219,3232235876,4886,3232235879,502,3
1424273866960492,3232235876,4887,3232235877,502,2
1424273866961331,3232235876,4887,3232235877,502,2
1424273866962918,3232235876,4888,3232235878,502,1
1424273866963725,3232235876,4888,3232235878,502,1
1424273866965308,3232235876,4889,3232235879,502,2
1424273866966158,3232235876,4889,3232235879,502,2
1424273866967724,3232235876,4890,3232235877,502,1
1424273866968692,3232235876,4890,3232235877,502,1
1424273866974861,3232235876,4891,3232235879,502,1
1424273866975699,3232235876,4891,3232235879,502,1
1424273871904824,3232235875,3912,3232235877,502,3
1424273871905676,3232235875,3912,3232235877,502,3
1424273871922095,3232235875,3913,3232235878,502,3
1424273871922990,3232235875,3913,3232235878,502,3
1424273871937221,3232235875,3914,3232235879,502,3
1424273871938047,3232235875,3914,3232235879,502,3
1424273871967800,3232235875,3915,3232235877,502,2
1424273871968652,3232235875,3915,3232235877,502,2
1424273871985244,3232235875,3916,3232235878,502,2
1424273871986060,3232235875,3916,3232235878,502,2
1424273872000314,3232235875,3917,3232235879,502,2
1424273872001150,3232235875,3917,3232235879,502,2
1424273872030289,3232235875,3918,3232235877,502,1
1424273872031127,3232235875,3918,3232235877,502,1
1424273872047876,3232235875,3919,3232235878,502,1
1424273872048741,3232235875,3919,3232235878,502,1
1424273872062764,3232235875,3920,3232235879,502,1
1424273872063619,3232235875,3920,3232235879,502,1
1424273876952397,3232235876,4892,3232235877,502,3
1424273876953201,3232235876,4892,3232235877,502,3
1424273876953744,3232235876,4893,3232235878,502,3
1424273876954599,3232235876,4893,3232235878,502,3
1424273876957761,3232235876,4895,3232235877,502,2
1424273876958729,3232235876,4895,3232235877,502,2
1424273876958970,3232235876,4896,3232235878,502,2
1424273876959755,3232235876,4896,3232235878,502,2
1424273876960152,3232235876,4894,3232235879,502,3
1424273876960988,3232235876,4894,3232235879,502,3
1424273876962385,3232235876,4897,3232235877,502,1
1424273876963095,3232235876,4897,3232235877,502,1
1424273876964745,3232235876,4898,3232235878,502,1
1424273876965512,3232235876,4898,3232235878,502,1
1424273876967247,3232235876,4899,3232235879,502,2
1424273876968012,3232235876,4899,3232235879,502,2
1424273876972357,3232235876,4900,3232235879,502,1
1424273876973123,3232235876,4900,3232235879,502,1
1424273881906788,3232235875,3921,3232235877,502,3
1424273881906789,3232235875,3921,3232235877,502,3
1424273881921746,3232235875,3922,3232235878,502,3
1424273881921747,3232235875,3922,3232235878,502,3
1424273881939379,3232235875,3923,3232235879,502,3
1424273881939381,3232235875,3923,3232235879,502,3
1424273881969339,3232235875,3924,3232235877,502,2
1424273881969340,3232235875,3924,3232235877,502,2
1424273881982984,3232235875,3925,3232235878,502,2
1424273881984257,3232235875,3925,3232235878,502,2
1424273881985198,3232235875,3926,3232235878,502,1
1424273881985568,3232235875,3926,3232235878,502,1
1424273882001765,3232235875,3927,3232235879,502,2
1424273882001782,3232235875,3927,3232235879,502,2
1424273882031774,3232235875,3928,3232235877,502,1
1424273882031775,3232235875,3928,3232235877,502,1
1424273882062969,3232235875,3929,3232235879,502,1
1424273882063392,3232235875,3929,3232235879,502,1
1424273886953455,3232235876,4901,3232235879,502,3
1424273886954248,3232235876,4901,3232235879,502,3
1424273886954776,3232235876,4902,3232235877,502,3
1424273886955573,3232235876,4902,3232235877,502,3
1424273886957185,3232235876,4903,3232235879,502,2
1424273886957948,3232235876,4903,3232235879,502,2
1424273886959595,3232235876,4904,3232235877,502,2
1424273886960359,3232235876,4904,3232235877,502,2
1424273886961061,3232235876,4905,3232235878,502,3
1424273886961868,3232235876,4905,3232235878,502,3
1424273886963226,3232235876,4906,3232235879,502,1
1424273886963929,3232235876,4906,3232235879,502,1
1424273886965550,3232235876,4907,3232235877,502,1
1424273886966320,3232235876,4907,3232235877,502,1
1424273886967958,3232235876,4908,3232235878,502,2
1424273886968708,3232235876,4908,3232235878,502,2
1424273886973293,3232235876,4909,3232235878,502,1
1424273886974040,3232235876,4909,3232235878,502,1
1424273891906035,3232235875,3930,3232235877,502,3
1424273891906877,3232235875,3930,3232235877,502,3
1424273891920845,3232235875,3931,3232235878,502,3
1424273891921745,3232235875,3931,3232235878,502,3
1424273891938283,3232235875,3932,3232235879,502,3
1424273891939150,3232235875,3932,3232235879,502,3
1424273891969018,3232235875,3933,3232235877,502,2
1424273891969879,3232235875,3933,3232235877,502,2
1424273891983937,3232235875,3934,3232235878,502,2
1424273891984754,3232235875,3934,3232235878,502,2
1424273891988220,3232235875,3935,3232235878,502,1
1424273891988970,3232235875,3935,3232235878,502,1
1424273892001839,3232235875,3936,3232235879,502,2
1424273892004101,3232235875,3936,3232235879,502,2
1424273892031691,3232235875,3937,3232235877,502,1
1424273892032606,3232235875,3937,3232235877,502,1
1424273892063501,3232235875,3938,3232235879,502,1
1424273892065137,3232235875,3938,3232235879,502,1
1424273896952228,3232235876,4910,3232235878,502,3
1424273896953052,3232235876,4910,3232235878,502,3
1424273896953575,3232235876,4911,3232235877,502,3
1424273896954378,3232235876,4911,3232235877,502,3
1424273896954897,3232235876,4912,3232235879,502,3
1424273896955803,3232235876,4912,3232235879,502,3
1424273896957128,3232235876,4913,3232235878,502,2
1424273896958073,3232235876,4913,3232235878,502,2
1424273896959631,3232235876,4914,3232235877,502,2
1424273896960456,3232235876,4914,3232235877,502,2
1424273896961988,3232235876,4915,3232235879,502,2
1424273896962757,3232235876,4915,3232235879,502,2
1424273896964348,3232235876,4916,3232235878,502,1
1424273896965100,3232235876,4916,3232235878,502,1
1424273896966780,3232235876,4917,3232235877,502,1
1424273896967744,3232235876,4917,3232235877,502,1
1424273896969353,3232235876,4918,3232235879,502,1
1424273896970169,3232235876,4918,3232235879,502,1
1424273901905667,3232235875,3939,3232235877,502,3
1424273901906527,3232235875,3939,3232235877,502,3
1424273901922928,3232235875,3940,3232235878,502,3
1424273901923823,3232235875,3940,3232235878,502,3
1424273901937936,3232235875,3941,3232235879,502,3
1424273901938797,3232235875,3941,3232235879,502,3
1424273901968803,3232235875,3942,3232235877,502,2
1424273901969625,3232235875,3942,3232235877,502,2
1424273901986062,3232235875,3943,3232235878,502,2
1424273901986882,3232235875,3943,3232235878,502,2
1424273901990448,3232235875,3944,3232235878,502,1
1424273901991224,3232235875,3944,3232235878,502,1
1424273902001079,3232235875,3945,3232235879,502,2
1424273902001940,3232235875,3945,3232235879,502,2
1424273902031402,3232235875,3946,3232235877,502,1
1424273902032255,3232235875,3946,3232235877,502,1
1424273902063613,3232235875,3947,3232235879,502,1
1424273902064476,3232235875,3947,3232235879,502,1
1424273906953188,3232235876,4919,3232235877,502,3
1424273906954009,3232235876,4919,3232235877,502,3
1424273906954531,3232235876,4920,3232235878,502,3
1424273906955376,3232235876,4920,3232235878,502,3
1424273906957061,3232235876,4921,3232235877,502,2
1424273906957816,3232235876,4921,3232235877,502,2
1424273906959480,3232235876,4922,3232235878,502,2
1424273906960247,3232235876,4922,3232235878,502,2
1424273906960832,3232235876,4923,3232235879,502,3
1424273906961749,3232235876,4923,3232235879,502,3
1424273906963054,3232235876,4924,3232235877,502,1
1424273906963845,3232235876,4924,3232235877,502,1
1424273906965444,3232235876,4925,3232235878,502,1
1424273906966191,3232235876,4925,3232235878,502,1
1424273906967879,3232235876,4926,3232235879,502,2
1424273906968643,3232235876,4926,3232235879,502,2
1424273906972611,3232235876,4927,3232235879,502,1
1424273906973361,3232235876,4927,3232235879,502,1
1424273908359471,3232235876,4928,3232235878,502,5
1424273908359954,3232235876,4928,3232235878,502,5
1424273911905562,3232235875,3948,3232235877,502,3
1424273911906216,3232235875,3948,3232235877,502,3
1424273911922292,3232235875,3949,3232235878,502,3
1424273911922916,3232235875,3949,3232235878,502,3
1424273911938596,3232235875,3950,3232235879,502,3
1424273911939255,3232235875,3950,3232235879,502,3
1424273911972093,3232235875,3951,3232235877,502,2
1424273911972734,3232235875,3951,3232235877,502,2
1424273911988161,3232235875,3952,3232235878,502,2
1424273911988163,3232235875,3952,3232235878,502,2
1424273912002057,3232235875,3953,3232235879,502,2
1424273912003243,3232235875,3953,3232235879,502,2
1424273912037561,3232235875,3954,3232235877,502,1
1424273912037585,3232235875,3954,3232235877,502,1
1424273912049157,3232235875,3955,3232235878,502,1
1424273912049834,3232235875,3955,3232235878,502,1
1424273912063401,3232235875,3956,3232235879,502,1
1424273912064257,3232235875,3956,3232235879,502,1
1424273916953298,3232235876,4929,3232235879,502,3
1424273916954156,3232235876,4929,3232235879,502,3
1424273916954903,3232235876,4930,3232235878,502,3
1424273916955702,3232235876,4930,3232235878,502,3
1424273916957191,3232235876,4931,3232235879,502,2
1424273916957997,3232235876,4931,3232235879,502,2
1424273916958685,3232235876,4932,3232235877,502,3
1424273916959628,3232235876,4932,3232235877,502,3
1424273916960972,3232235876,4933,3232235878,502,2
1424273916961810,3232235876,4933,3232235878,502,2
1424273916963414,3232235876,4934,3232235879,502,1
1424273916964196,3232235876,4934,3232235879,502,1
1424273916966944,3232235876,4935,3232235877,502,2
1424273916967743,3232235876,4935,3232235877,502,2
1424273916968326,3232235876,4936,3232235878,502,1
1424273916969130,3232235876,4936,3232235878,502,1
1424273916972112,3232235876,4937,3232235877,502,1
1424273916972733,3232235876,4937,3232235877,502,1
1424273921906870,3232235875,3957,3232235877,502,3
1424273921907792,3232235875,3957,3232235877,502,3
1424273921921694,3232235875,3958,3232235878,502,3
1424273921922597,3232235875,3958,3232235878,502,3
1424273921936656,3232235875,3959,3232235879,502,3
1424273921937542,3232235875,3959,3232235879,502,3
1424273921969796,3232235875,3960,3232235877,502,2
1424273921970703,3232235875,3960,3232235877,502,2
1424273921984942,3232235875,3961,3232235878,502,2
1424273921985810,3232235875,3961,3232235878,502,2
1424273921989704,3232235875,3962,3232235878,502,1
1424273921990535,3232235875,3962,3232235878,502,1
1424273921999695,3232235875,3963,3232235879,502,2
1424273922000512,3232235875,3963,3232235879,502,2
1424273922002941,3232235875,3964,3232235879,502,1
1424273922003701,3232235875,3964,3232235879,502,1
1424273922032194,3232235875,3965,3232235877,502,1
1424273922033065,3232235875,3965,3232235877,502,1
1424273926954439,3232235876,4938,3232235878,502,3
1424273926955274,3232235876,4938,3232235878,502,3
1424273926955974,3232235876,4939,3232235877,502,3
1424273926956879,3232235876,4939,3232235877,502,3
1424273926958485,3232235876,4940,3232235878,502,2
1424273926959304,3232235876,4940,3232235878,502,2
1424273926959905,3232235876,4941,3232235879,502,3
1424273926960833,3232235876,4941,3232235879,502,3
1424273926962256,3232235876,4942,3232235877,502,2
1424273926963094,3232235876,4942,3232235877,502,2
1424273926964740,3232235876,4943,3232235878,502,1
1424273926965522,3232235876,4943,3232235878,502,1
1424273926967173,3232235876,4944,3232235879,502,2
1424273926967971,3232235876,4944,3232235879,502,2
1424273926969704,3232235876,4945,3232235877,502,1
1424273926970609,3232235876,4945,3232235877,502,1
1424273926973233,3232235876,4946,3232235879,502,1
1424273926974095,3232235876,4946,3232235879,502,1
1424273931905474,3232235875,3966,3232235877,502,3
1424273931906421,3232235875,3966,3232235877,502,3
1424273931923194,3232235875,3967,3232235878,502,3
1424273931924109,3232235875,3967,3232235878,502,3
